,content,publish_time,s_publish_time,sentiment,1. open,2. high,3. low,4. close,5. volume,same_day_change,same_day_percentage_change,1_day_change,1_day_percentage_change,same_day_accuracy,1_day_accuracy
99,,,2014-06-20 00:00:00+00:00,,228.52,231.29,226.2,229.59,4903900.0,1.0699999999999932,0.0046823035182915855,1.8000000000000114,0.007902015013828478,,
99,,,2014-06-23 00:00:00+00:00,,229.51,238.99,228.22,237.22,7791100.0,7.710000000000008,0.03359330748115554,7.6299999999999955,0.033233154754126915,,
99,,,2014-06-24 00:00:00+00:00,,238.97,241.88,231.6278,232.5,8075900.0,-6.469999999999999,-0.027074528183453985,-4.719999999999999,-0.019897141893600923,,
99,,,2014-06-25 00:00:00+00:00,,233.05,237.55,230.24,236.891,5801600.0,3.8409999999999798,0.016481441750697188,4.390999999999991,0.018886021505376327,,
99,,,2014-06-26 00:00:00+00:00,,237.17,240.4,234.211,235.6,5121400.0,-1.5699999999999932,-0.006619724248429368,-1.2909999999999968,-0.005449763815425612,,
99,,,2014-06-27 00:00:00+00:00,,234.69,240.0,234.5001,239.06,5635000.0,4.3700000000000045,0.018620307639865375,3.460000000000008,0.014685908319185037,,
99,,,2014-06-30 00:00:00+00:00,,239.55,244.49,239.0,240.06,4828600.0,0.5099999999999909,0.002128991859736969,1.0,0.004183050280264444,,
99,,,2014-07-01 00:00:00+00:00,,242.46,243.44,238.7,239.72,4336100.0,-2.740000000000009,-0.011300833127113788,-0.3400000000000034,-0.001416312588519597,,
99,,,2014-07-02 00:00:00+00:00,,240.66,242.33,227.07,229.425,8027400.0,-11.234999999999985,-0.046684118673647405,-10.294999999999987,-0.04294593692641413,,
99,,,2014-07-03 00:00:00+00:00,,231.29,231.8984,224.0,229.25,5166700.0,-2.039999999999992,-0.008820095983397433,-0.17500000000001137,-0.0007627765064835978,,
99,,,2014-07-07 00:00:00+00:00,,227.5,229.78,220.4,222.66,5893700.0,-4.840000000000003,-0.02127472527472529,-6.590000000000003,-0.02874591057797171,,
99,,,2014-07-08 00:00:00+00:00,,218.65,220.96,214.27,219.07,7836200.0,0.4199999999999875,0.0019208781157099817,-3.5900000000000034,-0.016123237222671394,,
99,,,2014-07-09 00:00:00+00:00,,221.27,224.22,219.21,223.06,4115400.0,1.789999999999992,0.00808966421114472,3.990000000000009,0.018213356461405095,,
99,,,2014-07-10 00:00:00+00:00,,217.18,222.22,216.04,219.46,4863900.0,2.280000000000001,0.010498204254535414,-3.5999999999999943,-0.01613915538420152,,
99,,,2014-07-11 00:00:00+00:00,,220.61,221.6,217.6,218.13,3302300.0,-2.480000000000018,-0.011241557499660115,-1.3300000000000125,-0.0060603299006652955,,
99,,,2014-07-14 00:00:00+00:00,,219.99,228.79,215.4502,226.7,7203200.0,6.7099999999999795,0.030501386426655664,8.569999999999993,0.03928849768486686,,
99,,,2014-07-15 00:00:00+00:00,,226.73,227.65,218.1,219.58,5718500.0,-7.149999999999977,-0.031535306311471695,-7.119999999999976,-0.03140714600793992,,
99,,,2014-07-16 00:00:00+00:00,,221.82,224.8,216.82,217.16,4044500.0,-4.659999999999997,-0.02100802452438913,-2.420000000000016,-0.011021040167592755,,
99,,,2014-07-17 00:00:00+00:00,,216.16,220.55,213.6,215.4,4649400.0,-0.7599999999999909,-0.003515914137675754,-1.759999999999991,-0.008104623319211579,,
99,,,2014-07-18 00:00:00+00:00,,215.95,221.21,215.93,220.0201,4253700.0,4.070100000000025,0.018847418383885275,4.620100000000008,0.021448932219127137,,
99,,,2014-07-21 00:00:00+00:00,,217.25,223.21,216.72,220.54,3822200.0,3.289999999999992,0.015143843498273841,0.5198999999999785,0.002362965929021854,,
99,,,2014-07-22 00:00:00+00:00,,222.19,223.3,219.1113,219.58,2730000.0,-2.609999999999985,-0.011746703271974369,-0.9599999999999795,-0.004352951845470132,,
99,,,2014-07-23 00:00:00+00:00,,220.01,224.75,219.43,222.49,3083300.0,2.480000000000018,0.011272214899322841,2.9099999999999966,0.013252573094088671,,
99,,,2014-07-24 00:00:00+00:00,,223.25,225.1,220.8,223.54,3245500.0,0.28999999999999204,0.0012989921612541638,1.049999999999983,0.004719313227560695,,
99,,,2014-07-25 00:00:00+00:00,,222.72,226.97,221.75,223.57,3087100.0,0.8499999999999943,0.003816451149425262,0.030000000000001137,0.0001342041692762308,,
99,,,2014-07-28 00:00:00+00:00,,224.25,232.0,221.402,224.82,6514300.0,0.5699999999999932,0.0025418060200668594,1.25,0.005591090038914004,,
99,,,2014-07-29 00:00:00+00:00,,226.61,228.3,224.86,225.01,3382400.0,-1.6000000000000227,-0.0070605886765810096,0.18999999999999773,0.0008451205408770424,,
99,,,2014-07-30 00:00:00+00:00,,221.92,229.6,221.04,228.92,4917600.0,7.0,0.03154289834174478,3.9099999999999966,0.017377005466423734,,
99,,,2014-07-31 00:00:00+00:00,,229.26,231.4,221.5,223.3,7678300.0,-5.9599999999999795,-0.025996684986478145,-5.619999999999976,-0.02455006115673586,,
99,,,2014-08-01 00:00:00+00:00,,226.09,237.5,226.0,233.27,11895800.0,7.180000000000007,0.03175726480605072,9.969999999999999,0.04464845499328263,,
99,,,2014-08-04 00:00:00+00:00,,234.38,240.5,233.27,238.52,5959700.0,4.140000000000015,0.017663623176038975,5.25,0.022506108800960156,,
99,,,2014-08-05 00:00:00+00:00,,237.47,242.99,235.69,238.49,5371300.0,1.0200000000000102,0.0042952794037141966,-0.030000000000001137,-0.00012577561630056078,,
99,,,2014-08-06 00:00:00+00:00,,238.9,251.42,238.58,248.9301,9235500.0,10.030100000000004,0.04198451234826289,10.440100000000001,0.04377583965784737,,
99,,,2014-08-07 00:00:00+00:00,,250.12,256.688,249.12,252.39,7464700.0,2.269999999999982,0.009075643691028234,3.459899999999976,0.013899082513524785,,
99,,,2014-08-08 00:00:00+00:00,,251.16,251.76,246.5,248.13,5090100.0,-3.030000000000001,-0.012064022933588155,-4.259999999999991,-0.016878640199690875,,
99,,,2014-08-11 00:00:00+00:00,,255.48,263.74,255.0,259.32,8072500.0,3.8400000000000034,0.015030530765617675,11.189999999999998,0.04509732801354138,,
99,,,2014-08-12 00:00:00+00:00,,258.08,260.3,254.5801,259.96,6382300.0,1.8799999999999955,0.007284562926224409,0.6399999999999864,0.0024679932130187154,,
99,,,2014-08-13 00:00:00+00:00,,262.01,265.64,259.61,260.31,6919000.0,-1.6999999999999886,-0.006488301973207086,0.35000000000002274,0.0013463609786121822,,
99,,,2014-08-14 00:00:00+00:00,,262.49,263.0,258.54,261.38,4122800.0,-1.1100000000000136,-0.00422873252314379,1.0699999999999932,0.004110483654104602,,
99,,,2014-08-15 00:00:00+00:00,,261.48,262.09,258.5,262.01,3857500.0,0.5299999999999727,0.0020269236652897837,0.6299999999999955,0.0024102838778790048,,
99,,,2014-08-18 00:00:00+00:00,,263.25,267.26,259.75,259.94,5836800.0,-3.3100000000000023,-0.012573599240265916,-2.069999999999993,-0.00790046181443449,,
99,,,2014-08-19 00:00:00+00:00,,258.87,259.33,251.62,256.76,5334800.0,-2.1100000000000136,-0.008150809286514519,-3.180000000000007,-0.012233592367469459,,
99,,,2014-08-20 00:00:00+00:00,,254.67,258.74,253.0,255.71,3015500.0,1.0400000000000205,0.004083716181725451,-1.049999999999983,-0.004089422028353273,,
99,,,2014-08-21 00:00:00+00:00,,256.52,258.8,253.26,254.34,2915600.0,-2.1799999999999784,-0.008498362700763989,-1.3700000000000045,-0.00535763169215131,,
99,,,2014-08-22 00:00:00+00:00,,254.54,256.9499,252.61,256.78,2833400.0,2.2399999999999807,0.008800188575469398,2.4399999999999693,0.00959345757647223,,
99,,,2014-08-25 00:00:00+00:00,,258.19,263.68,258.19,262.55,4308000.0,4.360000000000014,0.016886788798946565,5.770000000000039,0.022470597398551506,,
99,,,2014-08-26 00:00:00+00:00,,264.98,265.5,261.66,261.74,3818000.0,-3.240000000000009,-0.012227337912295301,-0.8100000000000023,-0.0030851266425442336,,
99,,,2014-08-27 00:00:00+00:00,,263.5,264.24,260.29,263.25,2985100.0,-0.25,-0.0009487666034155598,1.509999999999991,0.005769083823641719,,
99,,,2014-08-28 00:00:00+00:00,,261.89,264.48,261.64,263.86,2844900.0,1.9700000000000273,0.007522242162740186,0.6100000000000136,0.0023171889838558,,
99,,,2014-08-29 00:00:00+00:00,,268.7,272.0,267.51,269.7,6447100.0,1.0,0.003721622627465575,5.839999999999975,0.022132949291290727,,
99,,,2014-09-02 00:00:00+00:00,,275.5,284.89,274.3,284.12,9804100.0,8.620000000000005,0.03128856624319421,14.420000000000016,0.053466814979606925,,
99,,,2014-09-03 00:00:00+00:00,,287.67,288.0,280.1,281.19,6772300.0,-6.480000000000018,-0.022525810824903597,-2.930000000000007,-0.01031254399549486,,
99,,,2014-09-04 00:00:00+00:00,,284.01,291.42,280.4,286.04,8315700.0,2.0300000000000296,0.007147635646632265,4.850000000000023,0.017248124044240587,,
99,,,2014-09-05 00:00:00+00:00,,282.55,282.9,272.51,277.39,11169900.0,-5.160000000000025,-0.0182622544682358,-8.650000000000034,-0.030240525800587448,,
99,,,2014-09-08 00:00:00+00:00,,277.62,284.88,277.5227,282.11,5501600.0,4.490000000000009,0.016173186369858112,4.720000000000027,0.017015753992573712,,
99,,,2014-09-09 00:00:00+00:00,,282.99,285.49,277.0,278.48,4558800.0,-4.509999999999991,-0.01593695890314142,-3.6299999999999955,-0.012867321257665432,,
99,,,2014-09-10 00:00:00+00:00,,279.5,281.41,273.66,281.1,3781300.0,1.6000000000000227,0.005724508050089527,2.6200000000000045,0.009408216029876515,,
99,,,2014-09-11 00:00:00+00:00,,280.46,284.79,278.63,280.31,3766100.0,-0.14999999999997726,-0.0005348356271838311,-0.7900000000000205,-0.0028103877623621987,,
99,,,2014-09-12 00:00:00+00:00,,280.5,282.39,277.0,279.2,3324600.0,-1.3000000000000114,-0.004634581105169381,-1.1100000000000136,-0.00395990153758341,,
99,,,2014-09-15 00:00:00+00:00,,274.37,274.4,249.13,253.86,16455400.0,-20.50999999999999,-0.0747530706709917,-25.339999999999975,-0.09075931232091683,,
99,,,2014-09-16 00:00:00+00:00,,255.15,262.46,252.42,260.74,8300100.0,5.590000000000003,0.02190868116794044,6.8799999999999955,0.02710155203655562,,
99,,,2014-09-17 00:00:00+00:00,,262.41,264.7,259.5,261.38,5177700.0,-1.0300000000000296,-0.003925155291338095,0.6399999999999864,0.0024545524277057584,,
99,,,2014-09-18 00:00:00+00:00,,263.36,265.6,262.32,263.82,3692600.0,0.45999999999997954,0.0017466585662210643,2.4399999999999977,0.009335067717499479,,
99,,,2014-09-19 00:00:00+00:00,,257.99,261.43,255.27,259.32,6810900.0,1.329999999999984,0.005155238575138509,-4.5,-0.01705708437571074,,
99,,,2014-09-22 00:00:00+00:00,,255.0,256.02,244.71,250.03,8214100.0,-4.969999999999999,-0.019490196078431367,-9.289999999999992,-0.035824463982723986,,
99,,,2014-09-23 00:00:00+00:00,,245.22,253.8,245.0,250.41,5658700.0,5.189999999999998,0.02116466846097381,0.37999999999999545,0.0015198176218853554,,
99,,,2014-09-24 00:00:00+00:00,,251.12,252.84,247.04,252.14,3739005.0,1.0199999999999818,0.0040618031220133076,1.7299999999999898,0.00690866978155813,,
99,,,2014-09-25 00:00:00+00:00,,252.52,254.96,246.1,246.95,4828483.0,-5.570000000000022,-0.02205765879930311,-5.189999999999998,-0.020583802649321803,,
99,,,2014-09-26 00:00:00+00:00,,248.25,249.73,246.07,246.6,3798841.0,-1.6500000000000057,-0.006646525679758331,-0.3499999999999943,-0.0014172909495848707,,
99,,,2014-09-29 00:00:00+00:00,,244.0,248.64,241.38,245.26,4854687.0,1.259999999999991,0.005163934426229471,-1.3400000000000034,-0.005433901054339052,,
99,,,2014-09-30 00:00:00+00:00,,246.92,247.65,240.1249,242.68,4248127.0,-4.239999999999981,-0.017171553539607892,-2.579999999999984,-0.010519448748267046,,
99,,,2014-10-01 00:00:00+00:00,,242.2,242.66,235.65,240.24,5946510.0,-1.9599999999999795,-0.008092485549132864,-2.4399999999999977,-0.01005439261579033,,
99,,,2014-10-02 00:00:00+00:00,,250.2,252.79,245.36,251.42,9002001.0,1.2199999999999989,0.0048760991207034326,11.179999999999978,0.04653679653679643,,
99,,,2014-10-03 00:00:00+00:00,,253.06,256.5,251.033,255.21,5408665.0,2.1500000000000057,0.008496008851655756,3.7900000000000205,0.015074377535597927,,
99,,,2014-10-06 00:00:00+00:00,,259.13,262.49,257.8,260.62,7719055.0,1.490000000000009,0.005750009647667229,5.409999999999997,0.021198228909525385,,
99,,,2014-10-07 00:00:00+00:00,,258.53,261.46,255.73,259.57,4491569.0,1.0400000000000205,0.0040227439755541735,-1.0500000000000114,-0.004028854270585525,,
99,,,2014-10-08 00:00:00+00:00,,260.1,262.88,252.64,259.28,5062615.0,-0.82000000000005,-0.003152633602460784,-0.29000000000002046,-0.0011172323458027433,,
99,,,2014-10-09 00:00:00+00:00,,262.25,265.54,254.4,257.01,7361316.0,-5.240000000000009,-0.019980934223069624,-2.269999999999982,-0.008755013884603424,,
99,,,2014-10-10 00:00:00+00:00,,244.64,245.89,235.2,236.91,12898275.0,-7.72999999999999,-0.03159744931327661,-20.099999999999994,-0.07820707365472157,,
99,,,2014-10-13 00:00:00+00:00,,238.57,238.9628,221.0,224.59,11276552.0,-13.97999999999999,-0.058599153288343,-12.319999999999993,-0.05200287028829509,,
99,,,2014-10-14 00:00:00+00:00,,228.25,232.47,223.0,227.06,7112339.0,-1.1899999999999977,-0.005213581599123758,2.469999999999999,0.010997818246582636,,
99,,,2014-10-15 00:00:00+00:00,,220.0,230.99,217.32,229.7,9151648.0,9.699999999999989,0.04409090909090904,2.6399999999999864,0.011626882762265422,,
99,,,2014-10-16 00:00:00+00:00,,219.72,229.92,219.1,226.35,5404565.0,6.6299999999999955,0.030174767886400854,-3.3499999999999943,-0.01458424031345229,,
99,,,2014-10-17 00:00:00+00:00,,233.38,234.77,226.55,227.48,10551850.0,-5.900000000000006,-0.025280658154083493,1.1299999999999955,0.004992268610558792,,
99,,,2014-10-20 00:00:00+00:00,,226.72,232.4,225.51,230.47,3499686.0,3.75,0.016540225829216656,2.990000000000009,0.013144012660453619,,
99,,,2014-10-21 00:00:00+00:00,,234.27,235.39,230.8,235.34,4130345.0,1.0699999999999932,0.004567379519357977,4.8700000000000045,0.021130732850262568,,
99,,,2014-10-22 00:00:00+00:00,,233.19,237.39,230.56,231.1,4123397.0,-2.0900000000000034,-0.008962648484068799,-4.240000000000009,-0.018016486785076946,,
99,,,2014-10-23 00:00:00+00:00,,234.655,236.28,232.0,235.29,3499882.0,0.6349999999999909,0.0027061004453346016,4.189999999999998,0.018130679359584567,,
99,,,2014-10-24 00:00:00+00:00,,236.27,237.8,231.2,235.24,3466927.0,-1.0300000000000011,-0.004359419308418339,-0.04999999999998295,-0.00021250371881498253,,
99,,,2014-10-27 00:00:00+00:00,,234.25,234.61,220.31,221.67,9553348.0,-12.580000000000013,-0.05370330843116334,-13.570000000000022,-0.057685767726577186,,
99,,,2014-10-28 00:00:00+00:00,,229.6,244.6,228.25,242.77,10516297.0,13.170000000000016,0.05736062717770042,21.100000000000023,0.09518653854829262,,
99,,,2014-10-29 00:00:00+00:00,,241.13,241.5,235.64,238.1,4967640.0,-3.030000000000001,-0.01256583585617717,-4.670000000000016,-0.01923631420686256,,
99,,,2014-10-30 00:00:00+00:00,,238.14,240.5,235.06,238.66,3228371.0,0.5200000000000102,0.00218358948517683,0.5600000000000023,0.0023519529609408174,,
99,,,2014-10-31 00:00:00+00:00,,242.51,243.12,238.75,241.7,3775327.0,-0.8100000000000023,-0.003340068450785544,3.039999999999992,0.012737785971675075,,
99,,,2014-11-03 00:00:00+00:00,,243.0,247.56,241.32,242.59,4207268.0,-0.4099999999999966,-0.0016872427983538954,0.8900000000000148,0.0036822507240381608,,
99,,,2014-11-04 00:00:00+00:00,,240.49,242.35,236.53,238.93,3682572.0,-1.5600000000000023,-0.006486756206079264,-3.6599999999999966,-0.01508718413784571,,
99,,,2014-11-05 00:00:00+00:00,,241.0,241.36,230.53,230.97,9045925.0,-10.030000000000001,-0.041618257261410795,-7.960000000000008,-0.03331519691959994,,
99,,,2014-11-06 00:00:00+00:00,,234.49,246.69,228.5,241.22,15354717.0,6.72999999999999,0.028700584246662927,10.25,0.044378057756418565,,
99,,,2014-11-07 00:00:00+00:00,,242.19,242.8399,237.2,240.2,5161023.0,-1.990000000000009,-0.008216689376109703,-1.0200000000000102,-0.004228505099079682,,
99,,,2014-11-10 00:00:00+00:00,,239.11,242.88,236.8,241.93,4577208.0,2.819999999999993,0.01179373510099951,1.7300000000000182,0.007202331390508077,,
99,,,2014-11-11 00:00:00+00:00,,242.55,251.82,242.0,251.08,7952565.0,8.530000000000001,0.035168006596578025,9.150000000000006,0.03782085727276496,,
99,,,2014-11-12 00:00:00+00:00,,249.72,252.34,245.58,249.1,5870818.0,-0.6200000000000045,-0.002482780714400146,-1.9800000000000182,-0.007885932770431814,,
99,,,2014-11-13 00:00:00+00:00,,250.62,255.75,250.25,251.7,6236036.0,1.079999999999984,0.0043093129039980214,2.5999999999999943,0.010437575270975552,,
99,,,2014-11-14 00:00:00+00:00,,250.0,258.85,248.5,258.68,6101145.0,8.680000000000007,0.03472000000000003,6.980000000000018,0.02773142630115233,,
99,,,2014-11-17 00:00:00+00:00,,257.49,259.0,252.02,253.98,4025695.0,-3.5100000000000193,-0.013631597343586233,-4.700000000000017,-0.018169166537807424,,
99,,,2014-11-18 00:00:00+00:00,,255.86,259.99,255.51,257.7,4474294.0,1.839999999999975,0.007191432814820507,3.719999999999999,0.014646822584455377,,
99,,,2014-11-19 00:00:00+00:00,,250.61,251.88,245.6,247.74,7918486.0,-2.8700000000000045,-0.01145205698096646,-9.95999999999998,-0.038649592549476086,,
99,,,2014-11-20 00:00:00+00:00,,247.95,250.93,246.0,248.71,3587220.0,0.7600000000000193,0.0030651340996169364,0.9699999999999989,0.0039153951723580604,,
99,,,2014-11-21 00:00:00+00:00,,252.21,252.78,242.17,242.78,7485059.0,-9.430000000000007,-0.03738947702311568,-5.930000000000007,-0.02384303003498056,,
99,,,2014-11-24 00:00:00+00:00,,245.2,247.6,240.64,246.72,4789708.0,1.5200000000000102,0.006199021207177856,3.9399999999999977,0.01622868440563474,,
99,,,2014-11-25 00:00:00+00:00,,247.35,249.72,246.0905,248.09,3159804.0,0.7400000000000091,0.0029917121487770732,1.3700000000000045,0.0055528534370947735,,
99,,,2014-11-26 00:00:00+00:00,,248.34,249.0,246.6003,248.44,1981819.0,0.09999999999999432,0.0004026737537247093,0.3499999999999943,0.001410778346567776,,
99,,,2014-11-28 00:00:00+00:00,,245.35,246.6899,242.52,244.52,2119688.0,-0.8299999999999841,-0.003382922355818154,-3.9199999999999875,-0.015778457575269633,,
99,,,2014-12-01 00:00:00+00:00,,241.16,242.47,229.01,231.64,8619351.0,-9.52000000000001,-0.039475866644551376,-12.880000000000024,-0.05267462784230337,,
99,,,2014-12-02 00:00:00+00:00,,234.57,234.88,228.0,231.43,5887046.0,-3.1399999999999864,-0.013386196018246095,-0.20999999999997954,-0.0009065791745811458,,
99,,,2014-12-03 00:00:00+00:00,,226.25,229.72,225.5,229.3,5307733.0,3.0500000000000114,0.013480662983425465,-2.1299999999999955,-0.009203646891068562,,
99,,,2014-12-04 00:00:00+00:00,,228.6,230.9,227.81,228.28,3879208.0,-0.3199999999999932,-0.0013998250218722362,-1.0200000000000102,-0.004448320976886189,,
99,,,2014-12-05 00:00:00+00:00,,228.67,229.389,222.26,223.71,6063619.0,-4.9599999999999795,-0.021690645908951676,-4.569999999999993,-0.020019274575083235,,
99,,,2014-12-08 00:00:00+00:00,,221.54,224.86,212.34,214.36,9225619.0,-7.179999999999978,-0.03240949715626965,-9.349999999999994,-0.04179518126145454,,
99,,,2014-12-09 00:00:00+00:00,,209.34,217.7294,204.27,216.89,9431502.0,7.549999999999983,0.0360657303907518,2.5299999999999727,0.011802575107296098,,
99,,,2014-12-10 00:00:00+00:00,,214.13,216.77,207.7,209.84,7314139.0,-4.289999999999992,-0.020034558445803916,-7.049999999999983,-0.032504956429526444,,
99,,,2014-12-11 00:00:00+00:00,,210.53,215.43,208.23,208.88,6694398.0,-1.6500000000000057,-0.00783736284615022,-0.960000000000008,-0.004574914220358384,,
99,,,2014-12-12 00:00:00+00:00,,204.82,211.68,204.5,207.0,7173782.0,2.180000000000007,0.0106434918464994,-1.8799999999999955,-0.009000382995021039,,
99,,,2014-12-15 00:00:00+00:00,,209.29,209.8,202.67,204.04,5218252.0,-5.25,-0.02508481054995461,-2.960000000000008,-0.014299516908212628,,
99,,,2014-12-16 00:00:00+00:00,,200.89,203.68,195.37,197.81,8426105.0,-3.079999999999984,-0.015331773607446784,-6.22999999999999,-0.030533228778670818,,
99,,,2014-12-17 00:00:00+00:00,,193.06,206.65,192.65,205.82,7367834.0,12.759999999999991,0.06609344245312333,8.009999999999991,0.040493402760224395,,
99,,,2014-12-18 00:00:00+00:00,,212.38,218.44,211.8,218.26,7483349.0,5.8799999999999955,0.027686222808174007,12.439999999999998,0.06044116218054607,,
99,,,2014-12-19 00:00:00+00:00,,220.19,220.4,214.5,219.29,6910461.0,-0.9000000000000057,-0.004087379081702192,1.0300000000000011,0.00471914230733983,,
99,,,2014-12-22 00:00:00+00:00,,220.0,224.06,218.26,222.6,4806917.0,2.5999999999999943,0.011818181818181792,3.3100000000000023,0.015094167540699477,,
99,,,2014-12-23 00:00:00+00:00,,223.81,224.315,219.5242,220.97,4513321.0,-2.8400000000000034,-0.0126893347035432,-1.6299999999999955,-0.007322551662174326,,
